candidate_rank,prompt,prefix_length,baseline_margin,attention_backend,norm_backend,dtype,composition,batch_size,max_abs_diff,mean_abs_diff,top1_changed,top5_changed,output_identical,first_divergence_token,status,reason
77,"Anna and Ben were playing in the living room. They liked to pretend they were pirates and explorers. They used the furniture as their ships and islands. They had a lot of fun, but they also made a big mess. They threw pillows and blankets everywhere. They tied scarves and belts to the chairs and tables. ""Look, Anna, I made a flag!"" Ben said, waving a red scarf. ""We are the best pirates ever!"" ""Yes, we are!"" Anna agreed, holding a wooden spoon as a sword. ""But we have to be careful. There are sharks and crocodiles in the water!"" They jumped",128,0.015625,eager,native,float16,D_one_long,2,0.0078125,0.0005555214593186975,False,False,True,,ok,
77,"Anna and Ben were playing in the living room. They liked to pretend they were pirates and explorers. They used the furniture as their ships and islands. They had a lot of fun, but they also made a big mess. They threw pillows and blankets everywhere. They tied scarves and belts to the chairs and tables. ""Look, Anna, I made a flag!"" Ben said, waving a red scarf. ""We are the best pirates ever!"" ""Yes, we are!"" Anna agreed, holding a wooden spoon as a sword. ""But we have to be careful. There are sharks and crocodiles in the water!"" They jumped",128,0.015625,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0008425585692748427,False,False,True,,ok,
78,"Once upon a time, two friends wanted to celebrate. They both loved insects, so they decided to go on an adventure to find some. The two friends",32,0.015625,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
78,"Once upon a time, two friends wanted to celebrate. They both loved insects, so they decided to go on an adventure to find some. The two friends",32,0.015625,eager,native,float16,B_one_short,2,0.0078125,0.0005582276498898864,False,False,True,,ok,
78,"Once upon a time, two friends wanted to celebrate. They both loved insects, so they decided to go on an adventure to find some. The two friends",32,0.015625,eager,native,float16,C_seven_short,8,0.0078125,0.0006857657572254539,False,False,True,,ok,
78,"Once upon a time, two friends wanted to celebrate. They both loved insects, so they decided to go on an adventure to find some. The two friends",32,0.015625,eager,native,float16,D_one_long,2,0.0078125,0.0005846387357451022,False,False,True,,ok,
78,"Once upon a time, two friends wanted to celebrate. They both loved insects, so they decided to go on an adventure to find some. The two friends",32,0.015625,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0006225152174010873,False,False,True,,ok,
79,"Once upon a time, there was a lion named Leo. Leo had a lot of hair on his head and it was getting very long. He needed a haircut. Leo went to his friend, the monkey, and asked him if he knew where he could get a haircut. The monkey told him that there was a fierce barber in the nearby jungle who could give him a great haircut. Leo was scared to go to the fierce barber, but he knew he needed a haircut. So, he gathered all his courage and went to the fierce barber. The barber gave him a very nice haircut and Leo felt very proud of his new look.",128,0.015625,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
79,"Once upon a time, there was a lion named Leo. Leo had a lot of hair on his head and it was getting very long. He needed a haircut. Leo went to his friend, the monkey, and asked him if he knew where he could get a haircut. The monkey told him that there was a fierce barber in the nearby jungle who could give him a great haircut. Leo was scared to go to the fierce barber, but he knew he needed a haircut. So, he gathered all his courage and went to the fierce barber. The barber gave him a very nice haircut and Leo felt very proud of his new look.",128,0.015625,eager,native,float16,B_one_short,2,0.0078125,0.0005643836339004338,False,False,True,,ok,
79,"Once upon a time, there was a lion named Leo. Leo had a lot of hair on his head and it was getting very long. He needed a haircut. Leo went to his friend, the monkey, and asked him if he knew where he could get a haircut. The monkey told him that there was a fierce barber in the nearby jungle who could give him a great haircut. Leo was scared to go to the fierce barber, but he knew he needed a haircut. So, he gathered all his courage and went to the fierce barber. The barber gave him a very nice haircut and Leo felt very proud of his new look.",128,0.015625,eager,native,float16,C_seven_short,8,0.0078125,0.0006011197110638022,False,False,True,,ok,
79,"Once upon a time, there was a lion named Leo. Leo had a lot of hair on his head and it was getting very long. He needed a haircut. Leo went to his friend, the monkey, and asked him if he knew where he could get a haircut. The monkey told him that there was a fierce barber in the nearby jungle who could give him a great haircut. Leo was scared to go to the fierce barber, but he knew he needed a haircut. So, he gathered all his courage and went to the fierce barber. The barber gave him a very nice haircut and Leo felt very proud of his new look.",128,0.015625,eager,native,float16,D_one_long,2,0.00390625,0.00038338059675879776,False,False,True,,ok,
79,"Once upon a time, there was a lion named Leo. Leo had a lot of hair on his head and it was getting very long. He needed a haircut. Leo went to his friend, the monkey, and asked him if he knew where he could get a haircut. The monkey told him that there was a fierce barber in the nearby jungle who could give him a great haircut. Leo was scared to go to the fierce barber, but he knew he needed a haircut. So, he gathered all his courage and went to the fierce barber. The barber gave him a very nice haircut and Leo felt very proud of his new look.",128,0.015625,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0006871080840937793,False,False,True,,ok,
80,"Once upon a time, there was a little girl named Lily. She loved to play with her toys and her favorite was a stuffed bear named Teddy. One day, Lily's mom offered to take her to the park to play. Lily was so happy and said, ""Yay! Thank you, Mommy!"" Her mom smiled and said, ""You're welcome, sweetie. It's a beautiful day outside and I want to spend time with you."" As they walked to the park, they saw a group of kids playing with a ball. Lily wanted to join in but she was shy. One of the kids, a boy",128,0.015625,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
80,"Once upon a time, there was a little girl named Lily. She loved to play with her toys and her favorite was a stuffed bear named Teddy. One day, Lily's mom offered to take her to the park to play. Lily was so happy and said, ""Yay! Thank you, Mommy!"" Her mom smiled and said, ""You're welcome, sweetie. It's a beautiful day outside and I want to spend time with you."" As they walked to the park, they saw a group of kids playing with a ball. Lily wanted to join in but she was shy. One of the kids, a boy",128,0.015625,eager,native,float16,B_one_short,2,0.00390625,0.0007054500747472048,False,False,True,,ok,
80,"Once upon a time, there was a little girl named Lily. She loved to play with her toys and her favorite was a stuffed bear named Teddy. One day, Lily's mom offered to take her to the park to play. Lily was so happy and said, ""Yay! Thank you, Mommy!"" Her mom smiled and said, ""You're welcome, sweetie. It's a beautiful day outside and I want to spend time with you."" As they walked to the park, they saw a group of kids playing with a ball. Lily wanted to join in but she was shy. One of the kids, a boy",128,0.015625,eager,native,float16,C_seven_short,8,0.00390625,0.000739007955417037,False,False,True,,ok,
80,"Once upon a time, there was a little girl named Lily. She loved to play with her toys and her favorite was a stuffed bear named Teddy. One day, Lily's mom offered to take her to the park to play. Lily was so happy and said, ""Yay! Thank you, Mommy!"" Her mom smiled and said, ""You're welcome, sweetie. It's a beautiful day outside and I want to spend time with you."" As they walked to the park, they saw a group of kids playing with a ball. Lily wanted to join in but she was shy. One of the kids, a boy",128,0.015625,eager,native,float16,D_one_long,2,0.00390625,0.0005965371383354068,False,False,True,,ok,
80,"Once upon a time, there was a little girl named Lily. She loved to play with her toys and her favorite was a stuffed bear named Teddy. One day, Lily's mom offered to take her to the park to play. Lily was so happy and said, ""Yay! Thank you, Mommy!"" Her mom smiled and said, ""You're welcome, sweetie. It's a beautiful day outside and I want to spend time with you."" As they walked to the park, they saw a group of kids playing with a ball. Lily wanted to join in but she was shy. One of the kids, a boy",128,0.015625,eager,native,float16,E_mixed_lengths,4,0.0078125,0.000600286468397826,False,False,True,,ok,
81,"Once upon a time, there was a little boy named Timmy. Timmy loved sandwiches, especially peanut butter and jelly. One day, Timmy's mom made him a sandwich, but it looked pale and not very yummy. Timmy didn't want to eat it, but he didn't want to make his mom sad either. So, he just sat there and didn't eat. Timmy's mom noticed that he wasn't eating and asked him why. Timmy told her that the sandwich looked pale and didn't taste good. His mom felt sad but understood. She decided to make him a new sandwich with lots of",128,0.01953125,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
81,"Once upon a time, there was a little boy named Timmy. Timmy loved sandwiches, especially peanut butter and jelly. One day, Timmy's mom made him a sandwich, but it looked pale and not very yummy. Timmy didn't want to eat it, but he didn't want to make his mom sad either. So, he just sat there and didn't eat. Timmy's mom noticed that he wasn't eating and asked him why. Timmy told her that the sandwich looked pale and didn't taste good. His mom felt sad but understood. She decided to make him a new sandwich with lots of",128,0.01953125,eager,native,float16,B_one_short,2,0.00390625,0.0006623918889090419,False,False,True,,ok,
81,"Once upon a time, there was a little boy named Timmy. Timmy loved sandwiches, especially peanut butter and jelly. One day, Timmy's mom made him a sandwich, but it looked pale and not very yummy. Timmy didn't want to eat it, but he didn't want to make his mom sad either. So, he just sat there and didn't eat. Timmy's mom noticed that he wasn't eating and asked him why. Timmy told her that the sandwich looked pale and didn't taste good. His mom felt sad but understood. She decided to make him a new sandwich with lots of",128,0.01953125,eager,native,float16,C_seven_short,8,0.005859375,0.0008273748098872602,False,False,True,,ok,
81,"Once upon a time, there was a little boy named Timmy. Timmy loved sandwiches, especially peanut butter and jelly. One day, Timmy's mom made him a sandwich, but it looked pale and not very yummy. Timmy didn't want to eat it, but he didn't want to make his mom sad either. So, he just sat there and didn't eat. Timmy's mom noticed that he wasn't eating and asked him why. Timmy told her that the sandwich looked pale and didn't taste good. His mom felt sad but understood. She decided to make him a new sandwich with lots of",128,0.01953125,eager,native,float16,D_one_long,2,0.005859375,0.0007612937479279935,False,False,True,,ok,
81,"Once upon a time, there was a little boy named Timmy. Timmy loved sandwiches, especially peanut butter and jelly. One day, Timmy's mom made him a sandwich, but it looked pale and not very yummy. Timmy didn't want to eat it, but he didn't want to make his mom sad either. So, he just sat there and didn't eat. Timmy's mom noticed that he wasn't eating and asked him why. Timmy told her that the sandwich looked pale and didn't taste good. His mom felt sad but understood. She decided to make him a new sandwich with lots of",128,0.01953125,eager,native,float16,E_mixed_lengths,4,0.0048828125,0.0007969944272190332,False,False,True,,ok,
82,"Once there was a little girl named Anna. She was 3 years old and loved to act. One day she was looking around, trying to figure out what to act. Suddenly, she saw something pink and unknown. She got excited and ran towards it! It was a big, pink balloon. She acted out her",64,0.01953125,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
82,"Once there was a little girl named Anna. She was 3 years old and loved to act. One day she was looking around, trying to figure out what to act. Suddenly, she saw something pink and unknown. She got excited and ran towards it! It was a big, pink balloon. She acted out her",64,0.01953125,eager,native,float16,B_one_short,2,0.005859375,0.0008506790618412197,False,False,True,,ok,
82,"Once there was a little girl named Anna. She was 3 years old and loved to act. One day she was looking around, trying to figure out what to act. Suddenly, she saw something pink and unknown. She got excited and ran towards it! It was a big, pink balloon. She acted out her",64,0.01953125,eager,native,float16,C_seven_short,8,0.0048828125,0.001152972923591733,False,False,True,,ok,
82,"Once there was a little girl named Anna. She was 3 years old and loved to act. One day she was looking around, trying to figure out what to act. Suddenly, she saw something pink and unknown. She got excited and ran towards it! It was a big, pink balloon. She acted out her",64,0.01953125,eager,native,float16,D_one_long,2,0.0078125,0.0010465001687407494,False,False,True,,ok,
82,"Once there was a little girl named Anna. She was 3 years old and loved to act. One day she was looking around, trying to figure out what to act. Suddenly, she saw something pink and unknown. She got excited and ran towards it! It was a big, pink balloon. She acted out her",64,0.01953125,eager,native,float16,E_mixed_lengths,4,0.00439453125,0.0008412271272391081,False,False,True,,ok,
83,"Mia and Leo were having a picnic with their mom and dad in the park. They had a big blanket to sit on and a basket full of yummy food. Mia and Leo helped their mom spread some jam on the bread. They each got a piece and took a big bite. ""Mmm, this is so good!"" Mia said. ""I like the jam, it is sweet and sticky,"" Leo said. Their dad gave them some cheese and grapes to go with the bread. They also had some juice and cookies for dessert. Mia and Leo were very happy and full. After they finished eating, they lay down on the blanket and",128,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
83,"Mia and Leo were having a picnic with their mom and dad in the park. They had a big blanket to sit on and a basket full of yummy food. Mia and Leo helped their mom spread some jam on the bread. They each got a piece and took a big bite. ""Mmm, this is so good!"" Mia said. ""I like the jam, it is sweet and sticky,"" Leo said. Their dad gave them some cheese and grapes to go with the bread. They also had some juice and cookies for dessert. Mia and Leo were very happy and full. After they finished eating, they lay down on the blanket and",128,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0010339748114347458,False,False,True,,ok,
83,"Mia and Leo were having a picnic with their mom and dad in the park. They had a big blanket to sit on and a basket full of yummy food. Mia and Leo helped their mom spread some jam on the bread. They each got a piece and took a big bite. ""Mmm, this is so good!"" Mia said. ""I like the jam, it is sweet and sticky,"" Leo said. Their dad gave them some cheese and grapes to go with the bread. They also had some juice and cookies for dessert. Mia and Leo were very happy and full. After they finished eating, they lay down on the blanket and",128,0.0234375,eager,native,float16,C_seven_short,8,0.00390625,0.000757380505092442,False,False,True,,ok,
83,"Mia and Leo were having a picnic with their mom and dad in the park. They had a big blanket to sit on and a basket full of yummy food. Mia and Leo helped their mom spread some jam on the bread. They each got a piece and took a big bite. ""Mmm, this is so good!"" Mia said. ""I like the jam, it is sweet and sticky,"" Leo said. Their dad gave them some cheese and grapes to go with the bread. They also had some juice and cookies for dessert. Mia and Leo were very happy and full. After they finished eating, they lay down on the blanket and",128,0.0234375,eager,native,float16,D_one_long,2,0.00390625,0.0008184366743080318,False,False,True,,ok,
83,"Mia and Leo were having a picnic with their mom and dad in the park. They had a big blanket to sit on and a basket full of yummy food. Mia and Leo helped their mom spread some jam on the bread. They each got a piece and took a big bite. ""Mmm, this is so good!"" Mia said. ""I like the jam, it is sweet and sticky,"" Leo said. Their dad gave them some cheese and grapes to go with the bread. They also had some juice and cookies for dessert. Mia and Leo were very happy and full. After they finished eating, they lay down on the blanket and",128,0.0234375,eager,native,float16,E_mixed_lengths,4,0.00390625,0.0007005406660027802,False,False,True,,ok,
84,"One day, a little boy found an ordinary waffle lying on the ground. He wanted to attach it to something special so he ran home to find something that",32,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
84,"One day, a little boy found an ordinary waffle lying on the ground. He wanted to attach it to something special so he ran home to find something that",32,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.000498810550197959,False,False,True,,ok,
84,"One day, a little boy found an ordinary waffle lying on the ground. He wanted to attach it to something special so he ran home to find something that",32,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0005250160465948284,False,False,True,,ok,
84,"One day, a little boy found an ordinary waffle lying on the ground. He wanted to attach it to something special so he ran home to find something that",32,0.0234375,eager,native,float16,D_one_long,2,0.00390625,0.0005337067996151745,False,False,True,,ok,
84,"One day, a little boy found an ordinary waffle lying on the ground. He wanted to attach it to something special so he ran home to find something that",32,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0007354659028351307,False,False,True,,ok,
85,"Once upon a time, there were two friends named Bob and John. Bob",16,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
85,"Once upon a time, there were two friends named Bob and John. Bob",16,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0005102868308313191,False,False,True,,ok,
85,"Once upon a time, there were two friends named Bob and John. Bob",16,0.0234375,eager,native,float16,C_seven_short,8,0.00390625,0.0005448524025268853,False,False,True,,ok,
85,"Once upon a time, there were two friends named Bob and John. Bob",16,0.0234375,eager,native,float16,D_one_long,2,0.00390625,0.00046725154970772564,False,False,True,,ok,
85,"Once upon a time, there were two friends named Bob and John. Bob",16,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0005901256809011102,False,False,True,,ok,
86,"One summer, Dave was very excited because he was going to visit his friend",16,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
86,"One summer, Dave was very excited because he was going to visit his friend",16,0.0234375,eager,native,float16,B_one_short,2,0.00390625,0.000554727332200855,False,False,False,21,ok,
86,"One summer, Dave was very excited because he was going to visit his friend",16,0.0234375,eager,native,float16,C_seven_short,8,0.00390625,0.0005157115519978106,False,False,False,21,ok,
86,"One summer, Dave was very excited because he was going to visit his friend",16,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0005847205175086856,False,False,False,21,ok,
86,"One summer, Dave was very excited because he was going to visit his friend",16,0.0234375,eager,native,float16,E_mixed_lengths,4,0.00390625,0.0005757169565185905,False,False,False,21,ok,
87,"One day, Lily was walking with her mom when they came across a gloomy store. They stepped inside and Lily saw something special. A beautiful pair of sunglasses",32,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
87,"One day, Lily was walking with her mom when they came across a gloomy store. They stepped inside and Lily saw something special. A beautiful pair of sunglasses",32,0.0234375,eager,native,float16,B_one_short,2,0.00390625,0.0005788258276879787,False,False,True,,ok,
87,"One day, Lily was walking with her mom when they came across a gloomy store. They stepped inside and Lily saw something special. A beautiful pair of sunglasses",32,0.0234375,eager,native,float16,C_seven_short,8,0.00390625,0.0006058160797692835,False,False,True,,ok,
87,"One day, Lily was walking with her mom when they came across a gloomy store. They stepped inside and Lily saw something special. A beautiful pair of sunglasses",32,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0005652555846609175,False,False,True,,ok,
87,"One day, Lily was walking with her mom when they came across a gloomy store. They stepped inside and Lily saw something special. A beautiful pair of sunglasses",32,0.0234375,eager,native,float16,E_mixed_lengths,4,0.00390625,0.0005995241226628423,False,False,True,,ok,
88,"Once upon a time, there was a little girl named Lily. Lily loved flowers and always wanted to see them bloom. One day, she saw a beautiful flower on the side of the road. She picked it up and smelled it. It smelled bitter. Lily said, ""This flower smells funny. Why is it",64,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
88,"Once upon a time, there was a little girl named Lily. Lily loved flowers and always wanted to see them bloom. One day, she saw a beautiful flower on the side of the road. She picked it up and smelled it. It smelled bitter. Lily said, ""This flower smells funny. Why is it",64,0.0234375,eager,native,float16,B_one_short,2,0.00390625,0.0005954424850642681,False,False,True,,ok,
88,"Once upon a time, there was a little girl named Lily. Lily loved flowers and always wanted to see them bloom. One day, she saw a beautiful flower on the side of the road. She picked it up and smelled it. It smelled bitter. Lily said, ""This flower smells funny. Why is it",64,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0005918600363656878,False,False,True,,ok,
88,"Once upon a time, there was a little girl named Lily. Lily loved flowers and always wanted to see them bloom. One day, she saw a beautiful flower on the side of the road. She picked it up and smelled it. It smelled bitter. Lily said, ""This flower smells funny. Why is it",64,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.000558101455681026,False,False,True,,ok,
88,"Once upon a time, there was a little girl named Lily. Lily loved flowers and always wanted to see them bloom. One day, she saw a beautiful flower on the side of the road. She picked it up and smelled it. It smelled bitter. Lily said, ""This flower smells funny. Why is it",64,0.0234375,eager,native,float16,E_mixed_lengths,4,0.005859375,0.0008229853701777756,False,False,True,,ok,
89,"Once upon a time, there was a boy named Timmy. Timmy had long hair that covered his eyes and made it hard for him to see. His mom told him it was time for a haircut. Timmy didn't want to get a haircut because he thought it would hurt. But his mom told him it wouldn't hurt and he would feel better after. Timmy went to the barber with his mom. The barber cut his hair and Timmy realized it didn't hurt at all. He looked in the mirror and saw how handsome he looked with his new haircut. Timmy was grateful to his mom for making him get a haircut.",128,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
89,"Once upon a time, there was a boy named Timmy. Timmy had long hair that covered his eyes and made it hard for him to see. His mom told him it was time for a haircut. Timmy didn't want to get a haircut because he thought it would hurt. But his mom told him it wouldn't hurt and he would feel better after. Timmy went to the barber with his mom. The barber cut his hair and Timmy realized it didn't hurt at all. He looked in the mirror and saw how handsome he looked with his new haircut. Timmy was grateful to his mom for making him get a haircut.",128,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0005261286278255284,False,False,True,,ok,
89,"Once upon a time, there was a boy named Timmy. Timmy had long hair that covered his eyes and made it hard for him to see. His mom told him it was time for a haircut. Timmy didn't want to get a haircut because he thought it would hurt. But his mom told him it wouldn't hurt and he would feel better after. Timmy went to the barber with his mom. The barber cut his hair and Timmy realized it didn't hurt at all. He looked in the mirror and saw how handsome he looked with his new haircut. Timmy was grateful to his mom for making him get a haircut.",128,0.0234375,eager,native,float16,C_seven_short,8,0.00390625,0.000546104449313134,False,False,True,,ok,
89,"Once upon a time, there was a boy named Timmy. Timmy had long hair that covered his eyes and made it hard for him to see. His mom told him it was time for a haircut. Timmy didn't want to get a haircut because he thought it would hurt. But his mom told him it wouldn't hurt and he would feel better after. Timmy went to the barber with his mom. The barber cut his hair and Timmy realized it didn't hurt at all. He looked in the mirror and saw how handsome he looked with his new haircut. Timmy was grateful to his mom for making him get a haircut.",128,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0006306522991508245,False,False,True,,ok,
89,"Once upon a time, there was a boy named Timmy. Timmy had long hair that covered his eyes and made it hard for him to see. His mom told him it was time for a haircut. Timmy didn't want to get a haircut because he thought it would hurt. But his mom told him it wouldn't hurt and he would feel better after. Timmy went to the barber with his mom. The barber cut his hair and Timmy realized it didn't hurt at all. He looked in the mirror and saw how handsome he looked with his new haircut. Timmy was grateful to his mom for making him get a haircut.",128,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0005753929726779461,False,False,True,,ok,
90,"Once upon a time, in a small house, there lived a kind,",16,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
90,"Once upon a time, in a small house, there lived a kind,",16,0.0234375,eager,native,float16,B_one_short,2,0.004638671875,0.0008404668187722564,False,False,True,,ok,
90,"Once upon a time, in a small house, there lived a kind,",16,0.0234375,eager,native,float16,C_seven_short,8,0.00390625,0.000594247889239341,False,False,True,,ok,
90,"Once upon a time, in a small house, there lived a kind,",16,0.0234375,eager,native,float16,D_one_long,2,0.00390625,0.0007071466534398496,False,False,True,,ok,
90,"Once upon a time, in a small house, there lived a kind,",16,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0009000978316180408,False,False,True,,ok,
91,"Once upon a time, there was a big, fat cat named Fluffy. Fluffy loved to sleep all day and eat lots of food. One day, Fluffy",32,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
91,"Once upon a time, there was a big, fat cat named Fluffy. Fluffy loved to sleep all day and eat lots of food. One day, Fluffy",32,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0005448110168799758,False,False,True,,ok,
91,"Once upon a time, there was a big, fat cat named Fluffy. Fluffy loved to sleep all day and eat lots of food. One day, Fluffy",32,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.00047768832882866263,False,False,True,,ok,
91,"Once upon a time, there was a big, fat cat named Fluffy. Fluffy loved to sleep all day and eat lots of food. One day, Fluffy",32,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.00045141979353502393,False,False,True,,ok,
91,"Once upon a time, there was a big, fat cat named Fluffy. Fluffy loved to sleep all day and eat lots of food. One day, Fluffy",32,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0004620420513674617,False,False,True,,ok,
92,"Once upon a time, there was a big brown bear. He loved to chew on honey and berries. One day, he went for a walk in the forest and found a cave. He went inside to explore and found an exit at the back. As he was walking towards the exit, he saw a little rabbit stuck in a trap. The bear felt sad for the rabbit and decided to help him. He chewed the rope that was holding the trap and set the rabbit free. The rabbit was very grateful and thanked the bear. From that day on, the bear and the rabbit became friends. They would often meet at the cave and",128,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
92,"Once upon a time, there was a big brown bear. He loved to chew on honey and berries. One day, he went for a walk in the forest and found a cave. He went inside to explore and found an exit at the back. As he was walking towards the exit, he saw a little rabbit stuck in a trap. The bear felt sad for the rabbit and decided to help him. He chewed the rope that was holding the trap and set the rabbit free. The rabbit was very grateful and thanked the bear. From that day on, the bear and the rabbit became friends. They would often meet at the cave and",128,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0007721664733253419,False,False,True,,ok,
92,"Once upon a time, there was a big brown bear. He loved to chew on honey and berries. One day, he went for a walk in the forest and found a cave. He went inside to explore and found an exit at the back. As he was walking towards the exit, he saw a little rabbit stuck in a trap. The bear felt sad for the rabbit and decided to help him. He chewed the rope that was holding the trap and set the rabbit free. The rabbit was very grateful and thanked the bear. From that day on, the bear and the rabbit became friends. They would often meet at the cave and",128,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0007464828668162227,False,False,True,,ok,
92,"Once upon a time, there was a big brown bear. He loved to chew on honey and berries. One day, he went for a walk in the forest and found a cave. He went inside to explore and found an exit at the back. As he was walking towards the exit, he saw a little rabbit stuck in a trap. The bear felt sad for the rabbit and decided to help him. He chewed the rope that was holding the trap and set the rabbit free. The rabbit was very grateful and thanked the bear. From that day on, the bear and the rabbit became friends. They would often meet at the cave and",128,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.000690836925059557,False,False,True,,ok,
92,"Once upon a time, there was a big brown bear. He loved to chew on honey and berries. One day, he went for a walk in the forest and found a cave. He went inside to explore and found an exit at the back. As he was walking towards the exit, he saw a little rabbit stuck in a trap. The bear felt sad for the rabbit and decided to help him. He chewed the rope that was holding the trap and set the rabbit free. The rabbit was very grateful and thanked the bear. From that day on, the bear and the rabbit became friends. They would often meet at the cave and",128,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0007147447904571891,False,False,True,,ok,
93,Once upon a time there was a carefree bear who loved to play,16,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
93,Once upon a time there was a carefree bear who loved to play,16,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0005167222116142511,False,False,True,,ok,
93,Once upon a time there was a carefree bear who loved to play,16,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0005825459957122803,False,False,True,,ok,
93,Once upon a time there was a carefree bear who loved to play,16,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0005459741223603487,False,False,True,,ok,
93,Once upon a time there was a carefree bear who loved to play,16,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0006287832511588931,False,False,True,,ok,
94,"Once upon a time, there was a family with a mommy, a daddy and a little toddler. One morning, the dad said to the little one, â€œToday, you will meet someone special.â€ Excited, the toddler asked, â€œWho will we meet?â€ The dad pointed towards",64,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
94,"Once upon a time, there was a family with a mommy, a daddy and a little toddler. One morning, the dad said to the little one, â€œToday, you will meet someone special.â€ Excited, the toddler asked, â€œWho will we meet?â€ The dad pointed towards",64,0.0234375,eager,native,float16,B_one_short,2,0.0078125,0.0009424383752048016,False,False,True,,ok,
94,"Once upon a time, there was a family with a mommy, a daddy and a little toddler. One morning, the dad said to the little one, â€œToday, you will meet someone special.â€ Excited, the toddler asked, â€œWho will we meet?â€ The dad pointed towards",64,0.0234375,eager,native,float16,C_seven_short,8,0.0078125,0.0006860288558527827,False,False,True,,ok,
94,"Once upon a time, there was a family with a mommy, a daddy and a little toddler. One morning, the dad said to the little one, â€œToday, you will meet someone special.â€ Excited, the toddler asked, â€œWho will we meet?â€ The dad pointed towards",64,0.0234375,eager,native,float16,D_one_long,2,0.0078125,0.0005866286810487509,False,False,True,,ok,
94,"Once upon a time, there was a family with a mommy, a daddy and a little toddler. One morning, the dad said to the little one, â€œToday, you will meet someone special.â€ Excited, the toddler asked, â€œWho will we meet?â€ The dad pointed towards",64,0.0234375,eager,native,float16,E_mixed_lengths,4,0.0078125,0.0007912414730526507,False,False,True,,ok,
95,"Billy and his dad were walking in the woods when Billy saw a hole. He pointed it out to his dad who told him to be polite and not to touch it. But Billy was curious and wanted to see inside. So, carefully, he stepped closer and peeked in. He thought he saw something moving, but he wasn't sure. He looked back at his dad, who was shaking his head. Billy thought to himself and decided to be brave. He took one step closer and called out ""Hello?"" Suddenly, a little furry animal darted out of the hole and ran away. Billy smiled as his dad yelled """,128,0.0234375,eager,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
